ID_Moneda,Nombre_Moneda,Simbolo,Anio,Mes_Nombre,Mes_Referencia,Precio_Promedio_Mensual,Maximo_Mensual,Minimo_Mensual,Precio_Inicio_Mes,Precio_Fin_Mes,Volatilidad_Media_Mensual,Volumen_Promedio_Mensual,Mes_Orden,Retorno_Mensual_Real
hedera-hashgraph,Hedera,HBAR,2025,October,2025-10-01,0.19,0.23,0.16,0.21,0.19,4.787447073927543,325308913.301935,10,-0.0952
kucoin-shares,KuCoin,KCS,2025,November,2025-11-01,12.24,13.44,10.53,13.33,10.53,3.0568659480882294,7087260.130667,11,-0.2101
paypal-usd,PayPal USD,PYUSD,2025,May,2025-05-01,1.00,1.00,1.00,1.00,1.00,0.017663342768357043,23546516.010645,5,0.0000
pump-fun,Pump.fun,PUMP,2025,September,2025-09-01,0.01,0.01,0.00,0.00,0.01,7.214076140417242,602714951.427667,9,
rocket-pool-eth,Rocket Pool ETH,RETH,2025,May,2025-05-01,2670.71,3045.85,2034.12,2034.12,3020.68,3.794026033901094,4068154.144516,5,0.4850
weth,WETH,WETH,2024,December,2024-12-01,3652.01,4014.03,3274.85,3623.97,3398.13,3.636335982835928,915784011.793929,12,-0.0623
ethena,Ethena,ENA,2025,July,2025-07-01,0.40,0.67,0.25,0.27,0.63,6.775913296074588,850562189.408065,7,1.3333
jupiter-perpetuals-liquidity-provider-token,Jupiter Perpetuals Liquidity Provider Token,JLP,2025,September,2025-09-01,5.62,5.93,5.34,5.38,5.64,1.4232665233525401,57896792.536000,9,0.0483
polygon-ecosystem-token,POL (ex-MATIC),POL,2025,August,2025-08-01,0.24,0.26,0.19,0.20,0.24,4.278642518647585,146349546.143871,8,0.2000
world-liberty-financial,World Liberty Financial,WLFI,2025,September,2025-09-01,0.21,0.24,0.18,0.23,0.21,6.531689367146799,817555007.515667,9,-0.0870
bitget-token,Bitget Token,BGB,2025,March,2025-03-01,4.52,5.02,3.93,4.02,4.82,4.220130812841069,182238994.006774,3,0.1990
jito-staked-sol,Jito Staked SOL,JITOSOL,2025,August,2025-08-01,226.79,261.28,193.35,198.72,245.31,4.402704235446723,38563646.300968,8,0.2345
pax-gold,PAX Gold,PAXG,2025,February,2025-02-01,2906.74,2974.97,2805.42,2813.56,2944.46,0.7860545275700292,38066353.565714,2,0.0465
quant-network,Quant,QNT,2025,August,2025-08-01,109.04,115.62,101.98,115.62,102.28,3.177052216263531,20101417.430000,8,-0.1154
syrupusdt,syrupUSDT,SYRUPUSDT,2025,October,2025-10-01,1.10,1.10,1.10,1.10,1.10,0.045690183224250246,3886641.768065,10,0.0000
the-open-network,Toncoin,TON,2025,October,2025-10-01,2.39,2.86,2.06,2.79,2.15,4.165044327653685,185201633.503548,10,-0.2294
wrapped-solana,Wrapped SOL,SOL,2025,April,2025-04-01,130.88,152.32,105.50,126.88,134.01,4.654633395896523,790060398.449667,4,0.0562
dogecoin,Dogecoin,DOGE,2025,March,2025-03-01,0.18,0.24,0.15,0.20,0.17,6.077183301895864,1498889377.738710,3,-0.1500
ethena,Ethena,ENA,2025,May,2025-05-01,0.36,0.46,0.26,0.32,0.35,7.866581392884398,308220891.500000,5,0.0938
hedera-hashgraph,Hedera,HBAR,2025,August,2025-08-01,0.25,0.27,0.23,0.25,0.23,4.443622243177581,358273613.699355,8,-0.0800
polkadot,Polkadot,DOT,2025,December,2025-12-01,2.17,2.25,2.04,2.22,2.04,3.5901495768215193,197255698.920000,12,-0.0811
ripple-usd,Ripple USD,RLUSD,2025,January,2025-01-01,1.00,1.00,0.99,1.00,1.00,0.3420597057684133,122623690.377419,1,0.0000
algorand,Algorand,ALGO,2025,March,2025-03-01,0.21,0.29,0.18,0.25,0.21,5.837496732840638,99198387.075161,3,-0.1600
ethena,Ethena,ENA,2025,April,2025-04-01,0.31,0.37,0.27,0.33,0.33,6.508168413348712,162674933.786667,4,0.0000
litecoin,Litecoin,LTC,2025,August,2025-08-01,117.37,130.96,106.11,106.11,112.13,3.963202232264329,837323135.173871,8,0.0567
ondo-finance,Ondo,ONDO,2025,November,2025-11-01,0.58,0.70,0.46,0.69,0.52,4.377024161795694,90815404.986333,11,-0.2464
tron,TRON,TRX,2025,November,2025-11-01,0.29,0.30,0.27,0.30,0.27,1.3575665280894569,771167507.571000,11,-0.1000
wrapped-beacon-eth,Wrapped Beacon ETH,WBETH,2025,March,2025-03-01,2158.89,2669.39,1922.15,2350.98,2018.57,4.709292574005172,11987888.579355,3,-0.1414
binancecoin,BNB,BNB,2024,December,2024-12-01,704.98,750.25,648.57,740.03,662.42,2.9308653053619844,2045171745.346786,12,-0.1049
ethereum-classic,Ethereum Classic,ETC,2025,November,2025-11-01,14.86,17.83,13.49,16.36,13.81,4.760931676723956,108350157.493333,11,-0.1559
gatechain-token,Gate,GT,2025,March,2025-03-01,21.83,23.92,18.83,20.96,22.83,3.508687910858354,20716012.185161,3,0.0892
internet-computer,Internet Computer,ICP,2025,February,2025-02-01,7.12,9.29,6.34,8.53,6.67,4.030677564995623,106505241.646071,2,-0.2181
kelp-dao-restaked-eth,Kelp DAO Restaked ETH,RSETH,2025,October,2025-10-01,4345.12,4947.65,3960.46,4372.10,4199.97,3.665350250285967,1278406.348065,10,-0.0394
ondo-finance,Ondo,ONDO,2025,August,2025-08-01,0.96,1.08,0.88,0.92,0.91,4.340913297530935,176723079.631613,8,-0.0109
usd-coin,USDC,USDC,2024,December,2024-12-01,1.00,1.00,1.00,1.00,1.00,0.13724423111934606,8604039094.998571,12,0.0000
wrapped-eeth,Wrapped eETH,WEETH,2025,January,2025-01-01,3519.14,3893.47,3260.15,3515.48,3671.08,3.142513975122355,25484106.136452,1,0.0443
chainlink,Chainlink,LINK,2025,October,2025-10-01,19.30,23.38,16.61,22.58,18.08,5.213889299150088,1073692884.132903,10,-0.1993
flare-networks,Flare,FLR,2025,October,2025-10-01,0.02,0.03,0.02,0.03,0.02,4.011528026724201,12113281.617742,10,-0.3333
near,NEAR Protocol,NEAR,2025,August,2025-08-01,2.59,2.99,2.35,2.55,2.43,4.843238397398268,211750126.884516,8,-0.0471
paypal-usd,PayPal USD,PYUSD,2025,July,2025-07-01,1.00,1.00,1.00,1.00,1.00,0.023064255310948443,60197454.374839,7,0.0000
the-open-network,Toncoin,TON,2025,November,2025-11-01,1.85,2.31,1.47,2.28,1.59,4.275652363399493,145502859.888000,11,-0.3026
dai,Dai,DAI,2025,July,2025-07-01,1.00,1.00,1.00,1.00,1.00,0.025241022289404606,98168426.496774,7,0.0000
filecoin,Filecoin,FIL,2025,October,2025-10-01,1.82,2.41,1.46,2.38,1.65,4.963604924676332,196936996.872903,10,-0.3067
jito-staked-sol,Jito Staked SOL,JITOSOL,2025,December,2025-12-01,166.00,172.96,158.04,167.00,172.96,3.391411863419833,14914886.946667,12,0.0357
official-trump,Official Trump,TRUMP,2025,October,2025-10-01,6.73,8.24,5.45,7.38,5.87,5.1849979461216185,525468618.068387,10,-0.2046
pepe,Pepe,PEPE,2025,November,2025-11-01,0.00,0.00,0.00,0.00,0.00,5.15648425527112,384888283.773667,11,
stellar,Stellar,XLM,2025,November,2025-11-01,0.27,0.31,0.23,0.31,0.25,3.7687907418732394,209382652.506667,11,-0.1935
kucoin-shares,KuCoin,KCS,2025,January,2025-01-01,11.46,14.06,10.36,10.73,14.06,3.3687970001118996,287631.022581,1,0.3103
tether,Tether,USDT,2025,March,2025-03-01,1.00,1.00,1.00,1.00,1.00,0.03699296538788935,49509776049.264839,3,0.0000
tron,TRON,TRX,2025,July,2025-07-01,0.30,0.34,0.28,0.28,0.33,1.3578822737585476,2164930634.007097,7,0.1786
usd1-wlfi,USD1,USD1,2025,November,2025-11-01,1.00,1.00,1.00,1.00,1.00,0.049909649848322864,365673855.732667,11,0.0000
weth,WETH,WETH,2025,September,2025-09-01,4350.11,4710.87,3868.73,4301.53,4217.02,2.3795676272390693,336426691.200667,9,-0.0196
wrapped-beacon-eth,Wrapped Beacon ETH,WBETH,2025,April,2025-04-01,1799.96,2034.51,1567.03,1944.09,1909.83,4.620647995467322,6758744.315333,4,-0.0176
binance-bridged-usdt-bnb-smart-chain,Binance Bridged USDT (BNB Smart Chain),BSC-USD,2025,July,2025-07-01,1.00,1.00,1.00,1.00,1.00,0.0759058917590862,4102393879.909032,7,0.0000
binance-staked-sol,Binance Staked SOL,BNSOL,2025,April,2025-04-01,136.75,158.75,109.90,130.24,140.08,4.634129239287532,4778230.199333,4,0.0756
internet-computer,Internet Computer,ICP,2025,March,2025-03-01,5.89,7.22,5.11,6.51,6.04,4.866003470396894,70171747.193871,3,-0.0722
mantle,Mantle,MNT,2025,August,2025-08-01,1.09,1.38,0.69,0.74,1.22,6.751403600262855,345514910.859032,8,0.6486
ripple,XRP,XRP,2025,July,2025-07-01,2.86,3.56,2.17,2.24,3.13,3.5263916912386626,6845024024.646129,7,0.3973
the-open-network,Toncoin,TON,2025,August,2025-08-01,3.35,3.57,3.08,3.53,3.30,2.963487933650643,250011065.182903,8,-0.0652
worldcoin-wld,Worldcoin,WLD,2025,December,2025-12-01,0.61,0.63,0.57,0.63,0.57,3.6904417949039376,121763000.006667,12,-0.0952
wrapped-bitcoin,Wrapped Bitcoin,WBTC,2024,December,2024-12-01,98298.65,105777.15,92423.66,98456.67,93856.93,2.507745295219304,501751329.052857,12,-0.0467
arbitrum,Arbitrum,ARB,2025,August,2025-08-01,0.48,0.61,0.37,0.38,0.61,7.040719322712288,525191515.407742,8,0.6053
dai,Dai,DAI,2025,April,2025-04-01,1.00,1.00,1.00,1.00,1.00,0.02635512983707377,115262349.022667,4,0.0000
hash-2,Provenance Blockchain,HASH,2025,May,2025-05-01,0.02,0.02,0.02,0.02,0.02,2.277090547150489,31163.463333,5,0.0000
polkadot,Polkadot,DOT,2025,March,2025-03-01,4.39,5.19,3.89,4.72,4.29,4.265529428143755,213183383.999677,3,-0.0911
susds,sUSDS,SUSDS,2025,March,2025-03-01,1.04,1.05,1.04,1.05,1.05,0.20704892412279652,2523369.353548,3,0.0000
wrapped-beacon-eth,Wrapped Beacon ETH,WBETH,2025,August,2025-08-01,4549.71,5202.52,3661.02,3758.10,4709.17,4.546519169198463,21465005.677742,8,0.2531
algorand,Algorand,ALGO,2025,August,2025-08-01,0.25,0.28,0.23,0.24,0.25,4.999311718566311,130490922.089355,8,0.0417
binance-bridged-usdt-bnb-smart-chain,Binance Bridged USDT (BNB Smart Chain),BSC-USD,2025,February,2025-02-01,1.00,1.00,1.00,1.00,1.00,0.17149439080519316,472233676.590357,2,0.0000
binance-bridged-usdt-bnb-smart-chain,Binance Bridged USDT (BNB Smart Chain),BSC-USD,2025,November,2025-11-01,1.00,1.00,1.00,1.00,1.00,0.058570343497577414,1970613919.927000,11,0.0000
chainlink,Chainlink,LINK,2025,May,2025-05-01,15.49,17.43,13.65,14.65,15.12,3.7630706994527965,520068571.627097,5,0.0321
gatechain-token,Gate,GT,2025,January,2025-01-01,20.22,25.38,16.70,16.70,24.30,3.443739690668384,28310937.393871,1,0.4551
ondo-finance,Ondo,ONDO,2025,May,2025-05-01,0.95,1.10,0.82,0.91,0.90,3.9174550581597503,234576047.509677,5,-0.0110
rocket-pool-eth,Rocket Pool ETH,RETH,2025,January,2025-01-01,3728.59,4130.42,3438.48,3766.09,3640.37,3.120772986535604,13704354.395161,1,-0.0334
tether-gold,Tether Gold,XAUT,2025,June,2025-06-01,3356.46,3466.35,3269.70,3289.94,3282.98,0.8054696867922135,35405529.403667,6,-0.0021
binance-bridged-usdc-bnb-smart-chain,Binance Bridged USDC (BNB Smart Chain),USDC,2025,June,2025-06-01,1.00,1.00,1.00,1.00,1.00,0.10959479432522799,758773814.507333,6,0.0000
paypal-usd,PayPal USD,PYUSD,2025,April,2025-04-01,1.00,1.00,1.00,1.00,1.00,0.04810822445640809,50907602.218667,4,0.0000
usdtb,USDtb,USDTB,2025,August,2025-08-01,1.00,1.00,1.00,1.00,1.00,0.023010485958192793,7637670.005806,8,0.0000
wrapped-beacon-eth,Wrapped Beacon ETH,WBETH,2025,December,2025-12-01,3174.62,3247.00,3032.53,3244.33,3247.00,3.059560398150571,15454881.576667,12,0.0008
binance-bridged-usdt-bnb-smart-chain,Binance Bridged USDT (BNB Smart Chain),BSC-USD,2025,May,2025-05-01,1.00,1.00,1.00,1.00,1.00,0.1618803073855877,2203312054.406774,5,0.0000
staked-ether,Lido Staked Ether,STETH,2024,December,2024-12-01,3648.32,4013.76,3268.25,3623.81,3355.33,3.6501597882279744,152630009.661429,12,-0.0741
tether-gold,Tether Gold,XAUT,2025,September,2025-09-01,3659.02,3840.20,3460.98,3460.98,3736.88,0.5968428724340548,108820174.554667,9,0.0797
whitebit,WhiteBIT Coin,WBT,2025,March,2025-03-01,28.78,30.90,26.50,29.55,29.02,2.6790860200170017,47084929.788065,3,-0.0179
aptos,Aptos,APT,2025,June,2025-06-01,4.67,5.13,3.93,4.73,4.85,4.3934772859844875,200514990.753667,6,0.0254
bitcoin-cash,Bitcoin Cash,BCH,2025,September,2025-09-01,582.14,624.35,536.06,544.80,536.06,2.5361094374574455,388863945.022333,9,-0.0160
blackrock-usd-institutional-digital-liquidity-fund,BlackRock USD Institutional Digital Liquidity Fund,BUIDL,2025,March,2025-03-01,1.00,1.00,1.00,1.00,1.00,0.0,0.000000,3,0.0000
cardano,Cardano,ADA,2025,June,2025-06-01,0.63,0.72,0.54,0.69,0.55,3.0269907141709638,597172999.323000,6,-0.2029
ethena,Ethena,ENA,2025,October,2025-10-01,0.49,0.63,0.37,0.56,0.46,7.139273177310825,454882680.802258,10,-0.1786
kucoin-shares,KuCoin,KCS,2025,May,2025-05-01,11.26,11.96,10.71,10.77,11.26,1.471525836720749,1250802.567097,5,0.0455
monero,Monero,XMR,2025,February,2025-02-01,226.09,239.18,204.71,220.65,213.51,2.9794591089947957,62194367.179643,2,-0.0324
sui,Sui,SUI,2025,August,2025-08-01,3.61,4.02,3.29,3.62,3.78,4.6857515677553305,1487364430.758387,8,0.0442
dogecoin,Dogecoin,DOGE,2024,December,2024-12-01,0.37,0.47,0.31,0.43,0.31,4.516416732592214,6664280456.117857,12,-0.2791
hashnote-usyc,Circle USYC,USYC,2025,June,2025-06-01,1.09,1.10,1.09,1.09,1.09,0.16426656136385728,94923.448621,6,0.0000
ignition-fbtc,Function FBTC,FBTC,2024,December,2024-12-01,98577.34,106447.54,92486.17,95999.66,95500.21,2.719657866695086,1417182.800714,12,-0.0052
pax-gold,PAX Gold,PAXG,2025,May,2025-05-01,3297.40,3406.60,3195.96,3262.87,3323.34,1.105062461560242,58823140.826774,5,0.0185
usdt0,USDT0,USDT0,2025,August,2025-08-01,1.00,1.00,1.00,1.00,1.00,0.10786011501878615,402334762.817419,8,0.0000
wbnb,Wrapped BNB,WBNB,2025,March,2025-03-01,602.94,637.27,533.59,607.95,618.73,3.0416644025451274,297045048.107742,3,0.0177
wrapped-bitcoin,Wrapped Bitcoin,WBTC,2025,July,2025-07-01,114969.35,119971.26,105595.01,108744.11,118245.64,1.3080234746634867,217572277.793871,7,0.0874
algorand,Algorand,ALGO,2025,November,2025-11-01,0.16,0.19,0.14,0.18,0.14,4.45652856815996,69136420.204333,11,-0.2222
aptos,Aptos,APT,2025,December,2025-12-01,1.94,1.99,1.87,1.87,1.97,2.7680912607431165,290586779.600000,12,0.0535
bitcoin-cash,Bitcoin Cash,BCH,2025,March,2025-03-01,336.78,394.68,298.83,316.14,307.58,5.0686247900070125,277256620.185806,3,-0.0271
canton-network,Canton,CC,2025,November,2025-11-01,0.10,0.13,0.08,0.12,0.09,8.789367787338525,65781508.130476,11,-0.2500
crypto-com-chain,Cronos,CRO,2025,September,2025-09-01,0.24,0.29,0.19,0.29,0.21,4.855050373343322,113925543.946667,9,-0.2759
kucoin-shares,KuCoin,KCS,2025,June,2025-06-01,11.15,11.42,10.73,11.32,11.07,0.8764148138439658,4797557.978333,6,-0.0221
official-trump,Official Trump,TRUMP,2025,November,2025-11-01,7.08,8.84,6.04,6.97,6.31,5.812936695805946,607726082.660000,11,-0.0947
solana,Solana,SOL,2025,July,2025-07-01,169.25,205.29,146.84,152.17,196.42,3.2383840197577367,10958026085.083548,7,0.2908
susds,sUSDS,SUSDS,2025,February,2025-02-01,1.04,1.04,1.03,1.03,1.04,0.258580345773535,2083539.959643,2,0.0097
ethereum-classic,Ethereum Classic,ETC,2025,May,2025-05-01,18.26,20.70,16.01,16.52,18.32,3.6964593225030704,100295268.833871,5,0.1090
ignition-fbtc,Function FBTC,FBTC,2025,December,2025-12-01,89433.52,91559.71,86568.85,86568.85,90172.01,2.1985365856165555,186571.340000,12,0.0416
aptos,Aptos,APT,2025,April,2025-04-01,4.98,5.62,4.33,5.10,5.38,3.8351851406925315,145924035.132333,4,0.0549
hashnote-usyc,Circle USYC,USYC,2025,October,2025-10-01,1.10,1.10,1.10,1.10,1.10,0.09038677866144014,38693.565789,10,0.0000
litecoin,Litecoin,LTC,2025,April,2025-04-01,79.45,87.04,68.98,81.83,85.81,3.701837846719218,398298977.068667,4,0.0486
mantle,Mantle,MNT,2025,December,2025-12-01,1.02,1.07,0.97,1.07,1.03,3.6201619888755796,161704168.013333,12,-0.0374
near,NEAR Protocol,NEAR,2025,June,2025-06-01,2.28,2.66,1.90,2.46,2.26,4.7600226684636375,168671367.163000,6,-0.0813
tether,Tether,USDT,2025,December,2025-12-01,1.00,1.00,1.00,1.00,1.00,0.01749585366323775,89752315708.016667,12,0.0000
usdt0,USDT0,USDT0,2025,December,2025-12-01,1.00,1.00,1.00,1.00,1.00,0.032000249279184205,252776949.403333,12,0.0000
coinbase-wrapped-btc,Coinbase Wrapped BTC,CBBTC,2025,December,2025-12-01,89585.48,91727.40,86421.50,86421.50,91727.40,2.4898879591128598,481814437.326667,12,0.0614
kaspa,Kaspa,KAS,2025,November,2025-11-01,0.05,0.06,0.04,0.05,0.05,4.782628276954154,53497598.129000,11,0.0000
mantle,Mantle,MNT,2025,February,2025-02-01,1.01,1.23,0.75,1.05,0.81,5.048563398685104,116508360.127500,2,-0.2286
ripple,XRP,XRP,2025,February,2025-02-01,2.54,3.04,2.19,3.04,2.73,4.008097332487313,6490778899.124643,2,-0.1020
tether,Tether,USDT,2025,November,2025-11-01,1.00,1.00,1.00,1.00,1.00,0.028523764549979493,107209000730.773667,11,0.0000
algorand,Algorand,ALGO,2025,May,2025-05-01,0.22,0.25,0.19,0.22,0.19,3.790135949958038,78497477.502581,5,-0.1364
ethena-staked-usde,Ethena Staked USDe,SUSDE,2025,December,2025-12-01,1.21,1.21,1.21,1.21,1.21,0.035545452212614605,71044530.310000,12,0.0000
official-trump,Official Trump,TRUMP,2025,July,2025-07-01,9.59,11.24,8.51,8.56,10.00,3.264251125253297,575021892.541290,7,0.1682
staked-ether,Lido Staked Ether,STETH,2025,February,2025-02-01,2703.33,3293.75,2302.08,3120.00,2326.35,3.3927700399063605,133812476.480000,2,-0.2544
stellar,Stellar,XLM,2025,June,2025-06-01,0.26,0.28,0.23,0.27,0.24,2.5319018700499814,168729265.745667,6,-0.1111
syrupusdc,syrupUSDC,SYRUPUSDC,2025,December,2025-12-01,1.14,1.14,1.14,1.14,1.14,0.02408141272503846,15423918.250000,12,0.0000
the-open-network,Toncoin,TON,2025,March,2025-03-01,3.33,4.04,2.53,3.33,3.90,5.527981629587609,246289356.071613,3,0.1712
the-open-network,Toncoin,TON,2025,May,2025-05-01,3.15,3.50,2.96,3.17,3.39,3.112629526978332,227403517.355161,5,0.0694
usdt0,USDT0,USDT0,2025,June,2025-06-01,1.00,1.00,1.00,1.00,1.00,0.12266889913556517,221603774.952667,6,0.0000
wrapped-beacon-eth,Wrapped Beacon ETH,WBETH,2025,February,2025-02-01,2870.44,3489.84,2450.83,3047.23,2822.06,3.3680403246355994,11124993.816071,2,-0.0739
binance-peg-weth,Binance-Peg WETH,WETH,2025,September,2025-09-01,4349.50,4707.20,3859.83,4305.32,4036.56,2.397940623541277,65923863.346333,9,-0.0624
hashnote-usyc,Circle USYC,USYC,2025,February,2025-02-01,1.08,1.08,1.06,1.08,1.08,0.5582709771858781,59005.963333,2,0.0000
jito-staked-sol,Jito Staked SOL,JITOSOL,2024,December,2024-12-01,244.36,277.66,209.36,265.39,220.94,3.973418273141274,58390552.814286,12,-0.1675
kelp-dao-restaked-eth,Kelp DAO Restaked ETH,RSETH,2025,July,2025-07-01,3342.16,4054.96,2519.84,2715.45,3973.03,2.706522409525743,2609579.310645,7,0.4631
the-open-network,Toncoin,TON,2025,February,2025-02-01,3.79,4.83,3.40,4.83,3.76,3.3192556745739346,215640766.376786,2,-0.2215
wrapped-solana,Wrapped SOL,SOL,2025,July,2025-07-01,169.27,205.38,146.82,154.89,182.73,3.2386905226798612,1132831961.167742,7,0.1797
wrapped-steth,Wrapped stETH,WSTETH,2025,March,2025-03-01,2428.37,3005.05,2159.68,3005.05,2412.91,4.86498408464098,33682946.367419,3,-0.1970
bitcoin,Bitcoin,BTC,2024,December,2024-12-01,98576.79,106074.11,92627.28,98881.47,95184.62,2.551183453801153,81637190636.035000,12,-0.0374
bittensor,Bittensor,TAO,2025,July,2025-07-01,385.58,451.40,318.02,334.80,425.07,3.9045001242233752,141784502.259032,7,0.2696
chainlink,Chainlink,LINK,2025,June,2025-06-01,13.47,15.43,11.66,12.93,13.06,4.092109015476379,371584419.688667,6,0.0101
okb,OKB,OKB,2025,September,2025-09-01,189.35,202.37,165.47,165.47,191.67,3.2344032061530896,156830497.261667,9,0.1583
ondo-finance,Ondo,ONDO,2025,March,2025-03-01,0.90,1.19,0.79,1.02,0.84,6.830246145949697,197772209.794839,3,-0.1765
polkadot,Polkadot,DOT,2025,September,2025-09-01,4.08,4.54,3.69,3.69,4.00,2.880849307529124,294332614.725000,9,0.0840
tron,TRON,TRX,2025,May,2025-05-01,0.26,0.28,0.24,0.24,0.27,1.4204186019741827,849323069.695161,5,0.1250
zcash,Zcash,ZEC,2025,March,2025-03-01,34.14,41.44,29.55,37.57,36.75,4.788231544442685,53399589.928387,3,-0.0218
binance-staked-sol,Binance Staked SOL,BNSOL,2025,November,2025-11-01,161.71,203.05,138.24,202.20,152.69,4.19092351584727,3625233.872667,11,-0.2449
bitcoin,Bitcoin,BTC,2025,December,2025-12-01,89344.17,91344.73,86281.50,86281.50,90406.28,2.4574667340815863,72153947168.633333,12,0.0478
ethereum,Ethereum,ETH,2025,October,2025-10-01,4115.99,4689.13,3749.22,4515.76,3897.36,3.680219040435176,40798946079.135484,10,-0.1369
polygon-ecosystem-token,POL (ex-MATIC),POL,2025,November,2025-11-01,0.16,0.19,0.13,0.18,0.13,4.165614752600849,86607460.589667,11,-0.2778
usd1-wlfi,USD1,USD1,2025,September,2025-09-01,1.00,1.00,1.00,1.00,1.00,0.055808563673838206,418225086.169667,9,0.0000
ignition-fbtc,Function FBTC,FBTC,2025,July,2025-07-01,115171.16,120912.77,105777.18,107252.51,118020.74,1.5083309005489658,1668822.551935,7,0.1004
ripple-usd,Ripple USD,RLUSD,2025,March,2025-03-01,1.00,1.00,1.00,1.00,1.00,0.10956418399986463,76840631.533871,3,0.0000
susds,sUSDS,SUSDS,2025,April,2025-04-01,1.05,1.05,1.04,1.04,1.05,0.080567181734192,4266497.610667,4,0.0096
binance-bridged-usdt-bnb-smart-chain,Binance Bridged USDT (BNB Smart Chain),BSC-USD,2024,December,2024-12-01,1.00,1.00,1.00,1.00,1.00,0.16415014361374453,475585413.933214,12,0.0000
cardano,Cardano,ADA,2025,January,2025-01-01,0.99,1.14,0.84,0.84,0.95,4.669796075668786,1406526320.990645,1,0.1310
ethena-staked-usde,Ethena Staked USDe,SUSDE,2025,November,2025-11-01,1.20,1.21,1.20,1.20,1.20,0.06294105466096374,83557711.582000,11,0.0000
flare-networks,Flare,FLR,2025,February,2025-02-01,0.02,0.03,0.02,0.03,0.02,5.24718822920635,13493879.250357,2,-0.3333
kelp-dao-restaked-eth,Kelp DAO Restaked ETH,RSETH,2025,August,2025-08-01,4435.91,5061.18,3563.87,3656.22,4587.47,4.559755863827302,2574854.016774,8,0.2547
shiba-inu,Shiba Inu,SHIB,2025,July,2025-07-01,0.00,0.00,0.00,0.00,0.00,3.247786118752985,278786832.644516,7,
tron,TRON,TRX,2025,February,2025-02-01,0.24,0.25,0.22,0.25,0.24,2.936259883851857,913769954.714643,2,-0.0400
usds,USDS,USDS,2025,February,2025-02-01,1.00,1.00,1.00,1.00,1.00,0.1459649173798366,29007346.007857,2,0.0000
wrapped-steth,Wrapped stETH,WSTETH,2025,June,2025-06-01,3033.28,3388.11,2686.87,3059.28,3020.80,3.330323022203117,15315183.816333,6,-0.0126
leo-token,LEO Token,LEO,2025,December,2025-12-01,9.73,9.85,9.49,9.85,9.84,0.9318087956621587,679952.963333,12,-0.0010
solana,Solana,SOL,2025,December,2025-12-01,133.34,138.68,126.75,126.75,134.58,3.4539397049564187,5743314260.396667,12,0.0618
uniswap,Uniswap,UNI,2025,May,2025-05-01,6.05,7.45,4.88,5.27,5.98,5.514651177213817,359947805.439677,5,0.1347
cosmos,Cosmos Hub,ATOM,2025,August,2025-08-01,4.51,4.89,4.10,4.10,4.80,3.7592832099060884,121115275.162903,8,0.1707
hashnote-usyc,Circle USYC,USYC,2025,November,2025-11-01,1.11,1.11,1.11,1.11,1.11,0.06980959511662478,331377.643333,11,0.0000
hedera-hashgraph,Hedera,HBAR,2025,November,2025-11-01,0.16,0.20,0.13,0.20,0.18,5.125998474184928,291163838.666000,11,-0.1000
official-trump,Official Trump,TRUMP,2025,August,2025-08-01,8.88,9.64,8.18,8.62,8.41,3.5543994276625503,405906007.660645,8,-0.0244
ondo-finance,Ondo,ONDO,2025,February,2025-02-01,1.25,1.49,0.97,1.49,0.98,5.2348483615567165,363189182.736071,2,-0.3423
ripple-usd,Ripple USD,RLUSD,2025,December,2025-12-01,1.00,1.00,1.00,1.00,1.00,0.02061480822147789,68916640.090000,12,0.0000
aptos,Aptos,APT,2025,October,2025-10-01,3.97,5.47,3.18,4.40,3.20,5.0634675601298405,517757218.910323,10,-0.2727
cardano,Cardano,ADA,2025,July,2025-07-01,0.72,0.90,0.54,0.57,0.78,3.6732867678860237,1291978503.912258,7,0.3684
dai,Dai,DAI,2025,March,2025-03-01,1.00,1.00,1.00,1.00,1.00,0.029882703769074443,146946717.120968,3,0.0000
pepe,Pepe,PEPE,2025,January,2025-01-01,0.00,0.00,0.00,0.00,0.00,5.79183594132672,1550198183.165806,1,
syrupusdc,syrupUSDC,SYRUPUSDC,2025,November,2025-11-01,1.14,1.14,1.13,1.13,1.14,0.022244142697919248,16121705.062333,11,0.0089
ethena-usde,Ethena USDe,USDE,2025,January,2025-01-01,1.00,1.00,1.00,1.00,1.00,0.1340211078240686,97624401.710323,1,0.0000
falcon-finance,Falcon USD,USDF,2025,March,2025-03-01,1.00,1.00,1.00,1.00,1.00,0.04879763820535113,129015.195161,3,0.0000
leo-token,LEO Token,LEO,2025,May,2025-05-01,8.81,9.10,8.26,9.06,8.62,1.9437413839176059,4301369.029032,5,-0.0486
ripple-usd,Ripple USD,RLUSD,2025,June,2025-06-01,1.00,1.00,1.00,1.00,1.00,0.01968979890767609,59927483.835333,6,0.0000
sui,Sui,SUI,2025,October,2025-10-01,2.88,3.63,2.29,3.52,2.51,5.21372431792083,1346090925.917742,10,-0.2869
world-liberty-financial,World Liberty Financial,WLFI,2025,November,2025-11-01,0.14,0.17,0.11,0.14,0.16,6.134247631393834,206344637.564333,11,0.1429
worldcoin-wld,Worldcoin,WLD,2025,January,2025-01-01,2.13,2.61,1.64,2.09,1.72,6.001794294820959,405444662.085161,1,-0.1770
